org:resource,lifecycle:transition,Activity,time:timestamp,case:REG_DATE,CaseID,case:AMOUNT_REQ
112,COMPLETE,A_SUBMITTED,2011/11/14 20:22:02,2011/11/14 21:22:02,185357,50000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 20:22:02,2011/11/14 21:22:02,185357,50000
11169,COMPLETE,A_DECLINED,2011/11/15 08:06:23,2011/11/14 21:22:02,185357,50000
112,COMPLETE,A_SUBMITTED,2011/11/14 20:26:38,2011/11/14 21:26:38,185360,30000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 20:26:38,2011/11/14 21:26:38,185360,30000
112,COMPLETE,A_PREACCEPTED,2011/11/14 20:27:22,2011/11/14 21:26:38,185360,30000
112,COMPLETE,A_CANCELLED,2011/12/15 08:15:14,2011/11/14 21:26:38,185360,30000
112,COMPLETE,A_SUBMITTED,2011/11/14 20:31:41,2011/11/14 21:31:41,185363,2000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 20:31:41,2011/11/14 21:31:41,185363,2000
11169,COMPLETE,A_DECLINED,2011/11/15 08:09:00,2011/11/14 21:31:41,185363,2000
112,COMPLETE,A_SUBMITTED,2011/11/14 20:50:27,2011/11/14 21:50:27,185366,20000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 20:50:28,2011/11/14 21:50:27,185366,20000
11169,COMPLETE,A_DECLINED,2011/11/15 08:30:39,2011/11/14 21:50:27,185366,20000
112,COMPLETE,A_SUBMITTED,2011/11/14 20:59:17,2011/11/14 21:59:17,185369,23500
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 20:59:17,2011/11/14 21:59:17,185369,23500
112,COMPLETE,A_PREACCEPTED,2011/11/14 20:59:56,2011/11/14 21:59:17,185369,23500
10881,COMPLETE,A_CANCELLED,2011/11/16 17:14:26,2011/11/14 21:59:17,185369,23500
112,COMPLETE,A_SUBMITTED,2011/11/14 21:00:32,2011/11/14 22:00:32,185372,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 21:00:36,2011/11/14 22:00:32,185372,15000
11169,COMPLETE,A_PREACCEPTED,2011/11/15 08:31:17,2011/11/14 22:00:32,185372,15000
11189,COMPLETE,A_ACCEPTED,2011/11/15 08:55:46,2011/11/14 22:00:32,185372,15000
11189,COMPLETE,A_FINALIZED,2011/11/15 08:58:14,2011/11/14 22:00:32,185372,15000
10972,COMPLETE,A_ACTIVATED,2011/11/25 14:29:57,2011/11/14 22:00:32,185372,15000
10972,COMPLETE,A_APPROVED,2011/11/25 14:29:57,2011/11/14 22:00:32,185372,15000
10972,COMPLETE,A_REGISTERED,2011/11/25 14:29:57,2011/11/14 22:00:32,185372,15000
112,COMPLETE,A_SUBMITTED,2011/11/14 21:17:40,2011/11/14 22:17:40,185379,30000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 21:17:49,2011/11/14 22:17:40,185379,30000
112,COMPLETE,A_PREACCEPTED,2011/11/14 21:18:29,2011/11/14 22:17:40,185379,30000
11189,COMPLETE,A_ACCEPTED,2011/11/15 13:45:29,2011/11/14 22:17:40,185379,30000
11189,COMPLETE,A_FINALIZED,2011/11/15 13:47:48,2011/11/14 22:17:40,185379,30000
11259,COMPLETE,A_DECLINED,2011/11/21 14:57:50,2011/11/14 22:17:40,185379,30000
112,COMPLETE,A_SUBMITTED,2011/11/14 21:23:20,2011/11/14 22:23:20,185382,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 21:23:21,2011/11/14 22:23:20,185382,15000
11169,COMPLETE,A_PREACCEPTED,2011/11/15 08:30:50,2011/11/14 22:23:20,185382,15000
11189,COMPLETE,A_ACCEPTED,2011/11/15 09:38:11,2011/11/14 22:23:20,185382,15000
11189,COMPLETE,A_FINALIZED,2011/11/15 09:41:32,2011/11/14 22:23:20,185382,15000
10138,COMPLETE,A_APPROVED,2011/11/29 07:48:26,2011/11/14 22:23:20,185382,15000
10138,COMPLETE,A_ACTIVATED,2011/11/29 07:48:26,2011/11/14 22:23:20,185382,15000
10138,COMPLETE,A_REGISTERED,2011/11/29 07:48:26,2011/11/14 22:23:20,185382,15000
112,COMPLETE,A_SUBMITTED,2011/11/14 21:28:11,2011/11/14 22:28:11,185385,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 21:28:12,2011/11/14 22:28:11,185385,15000
11169,COMPLETE,A_DECLINED,2011/11/15 09:31:50,2011/11/14 22:28:11,185385,15000
112,COMPLETE,A_SUBMITTED,2011/11/14 21:38:34,2011/11/14 22:38:34,185388,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 21:38:34,2011/11/14 22:38:34,185388,10000
112,COMPLETE,A_PREACCEPTED,2011/11/14 21:39:09,2011/11/14 22:38:34,185388,10000
11189,COMPLETE,A_ACCEPTED,2011/11/15 12:26:44,2011/11/14 22:38:34,185388,10000
11189,COMPLETE,A_FINALIZED,2011/11/15 12:29:54,2011/11/14 22:38:34,185388,10000
10609,COMPLETE,A_REGISTERED,2011/12/15 12:37:03,2011/11/14 22:38:34,185388,10000
10609,COMPLETE,A_APPROVED,2011/12/15 12:37:03,2011/11/14 22:38:34,185388,10000
10609,COMPLETE,A_ACTIVATED,2011/12/15 12:37:03,2011/11/14 22:38:34,185388,10000
112,COMPLETE,A_SUBMITTED,2011/11/14 21:40:03,2011/11/14 22:40:03,185391,2500
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 21:40:03,2011/11/14 22:40:03,185391,2500
11169,COMPLETE,A_DECLINED,2011/11/15 08:32:52,2011/11/14 22:40:03,185391,2500
112,COMPLETE,A_SUBMITTED,2011/11/14 22:05:39,2011/11/14 23:05:39,185394,600
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 22:05:43,2011/11/14 23:05:39,185394,600
112,COMPLETE,A_DECLINED,2011/11/14 22:06:21,2011/11/14 23:05:39,185394,600
112,COMPLETE,A_SUBMITTED,2011/11/14 22:23:18,2011/11/14 23:23:18,185397,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 22:23:19,2011/11/14 23:23:18,185397,5000
112,COMPLETE,A_PREACCEPTED,2011/11/14 22:24:01,2011/11/14 23:23:18,185397,5000
10880,COMPLETE,A_ACCEPTED,2011/11/15 19:07:15,2011/11/14 23:23:18,185397,5000
10880,COMPLETE,A_FINALIZED,2011/11/15 19:09:44,2011/11/14 23:23:18,185397,5000
10972,COMPLETE,A_ACTIVATED,2011/12/08 15:35:30,2011/11/14 23:23:18,185397,5000
10972,COMPLETE,A_REGISTERED,2011/12/08 15:35:30,2011/11/14 23:23:18,185397,5000
10972,COMPLETE,A_APPROVED,2011/12/08 15:35:30,2011/11/14 23:23:18,185397,5000
112,COMPLETE,A_SUBMITTED,2011/11/14 22:39:28,2011/11/14 23:39:28,185400,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 22:39:29,2011/11/14 23:39:28,185400,5000
11169,COMPLETE,A_DECLINED,2011/11/15 08:34:03,2011/11/14 23:39:28,185400,5000
112,COMPLETE,A_SUBMITTED,2011/11/14 22:56:46,2011/11/14 23:56:46,185403,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 22:56:47,2011/11/14 23:56:46,185403,5000
11169,COMPLETE,A_PREACCEPTED,2011/11/15 08:36:04,2011/11/14 23:56:46,185403,5000
11181,COMPLETE,A_ACCEPTED,2011/11/15 17:49:35,2011/11/14 23:56:46,185403,5000
11181,COMPLETE,A_FINALIZED,2011/11/15 17:57:24,2011/11/14 23:56:46,185403,5000
112,COMPLETE,A_CANCELLED,2011/12/27 08:15:16,2011/11/14 23:56:46,185403,5000
112,COMPLETE,A_SUBMITTED,2011/11/14 23:15:29,2011/11/15 00:15:29,185406,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 23:15:33,2011/11/15 00:15:29,185406,10000
11169,COMPLETE,A_DECLINED,2011/11/15 08:35:42,2011/11/15 00:15:29,185406,10000
112,COMPLETE,A_SUBMITTED,2011/11/14 23:34:22,2011/11/15 00:34:22,185409,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/14 23:34:22,2011/11/15 00:34:22,185409,10000
11169,COMPLETE,A_DECLINED,2011/11/15 08:40:29,2011/11/15 00:34:22,185409,10000
112,COMPLETE,A_SUBMITTED,2011/11/15 05:21:53,2011/11/15 06:21:53,185419,20000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 05:21:58,2011/11/15 06:21:53,185419,20000
11169,COMPLETE,A_DECLINED,2011/11/15 08:39:31,2011/11/15 06:21:53,185419,20000
112,COMPLETE,A_SUBMITTED,2011/11/15 06:20:03,2011/11/15 07:20:03,185422,50000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 06:20:06,2011/11/15 07:20:03,185422,50000
10910,COMPLETE,A_DECLINED,2011/11/15 08:56:11,2011/11/15 07:20:03,185422,50000
112,COMPLETE,A_SUBMITTED,2011/11/15 06:40:00,2011/11/15 07:40:00,185425,50000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 06:40:00,2011/11/15 07:40:00,185425,50000
10910,COMPLETE,A_PREACCEPTED,2011/11/15 09:01:49,2011/11/15 07:40:00,185425,50000
112,COMPLETE,A_CANCELLED,2011/12/15 08:15:17,2011/11/15 07:40:00,185425,50000
112,COMPLETE,A_SUBMITTED,2011/11/15 06:54:12,2011/11/15 07:54:12,185428,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 06:54:12,2011/11/15 07:54:12,185428,15000
112,COMPLETE,A_PREACCEPTED,2011/11/15 06:54:44,2011/11/15 07:54:12,185428,15000
10932,COMPLETE,A_ACCEPTED,2011/11/15 13:24:46,2011/11/15 07:54:12,185428,15000
10932,COMPLETE,A_FINALIZED,2011/11/15 13:27:23,2011/11/15 07:54:12,185428,15000
10862,COMPLETE,A_CANCELLED,2011/12/10 13:32:05,2011/11/15 07:54:12,185428,15000
112,COMPLETE,A_SUBMITTED,2011/11/15 07:15:13,2011/11/15 08:15:13,185431,12000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 07:15:13,2011/11/15 08:15:13,185431,12000
10910,COMPLETE,A_DECLINED,2011/11/15 09:02:33,2011/11/15 08:15:13,185431,12000
112,COMPLETE,A_SUBMITTED,2011/11/15 07:54:56,2011/11/15 08:54:56,185434,1000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 07:54:56,2011/11/15 08:54:56,185434,1000
10910,COMPLETE,A_DECLINED,2011/11/15 09:03:52,2011/11/15 08:54:56,185434,1000
112,COMPLETE,A_SUBMITTED,2011/11/15 08:00:34,2011/11/15 09:00:34,185437,50000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 08:00:34,2011/11/15 09:00:34,185437,50000
10910,COMPLETE,A_DECLINED,2011/11/15 09:05:54,2011/11/15 09:00:34,185437,50000
112,COMPLETE,A_SUBMITTED,2011/11/15 08:12:44,2011/11/15 09:12:44,185440,2500
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 08:12:45,2011/11/15 09:12:44,185440,2500
10910,COMPLETE,A_PREACCEPTED,2011/11/15 09:07:40,2011/11/15 09:12:44,185440,2500
112,COMPLETE,A_CANCELLED,2011/12/15 08:15:18,2011/11/15 09:12:44,185440,2500
112,COMPLETE,A_SUBMITTED,2011/11/15 08:14:58,2011/11/15 09:14:58,185443,20000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 08:14:58,2011/11/15 09:14:58,185443,20000
10910,COMPLETE,A_DECLINED,2011/11/15 09:09:18,2011/11/15 09:14:58,185443,20000
112,COMPLETE,A_SUBMITTED,2011/11/15 08:18:15,2011/11/15 09:18:15,185446,3000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 08:18:16,2011/11/15 09:18:15,185446,3000
10910,COMPLETE,A_DECLINED,2011/11/15 09:14:38,2011/11/15 09:18:15,185446,3000
112,COMPLETE,A_SUBMITTED,2011/11/15 08:21:13,2011/11/15 09:21:13,185449,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 08:21:13,2011/11/15 09:21:13,185449,15000
10138,COMPLETE,A_PREACCEPTED,2011/11/15 08:23:17,2011/11/15 09:21:13,185449,15000
10138,COMPLETE,A_ACCEPTED,2011/11/15 08:26:02,2011/11/15 09:21:13,185449,15000
10138,COMPLETE,A_FINALIZED,2011/11/15 08:26:43,2011/11/15 09:21:13,185449,15000
10629,COMPLETE,A_REGISTERED,2011/11/21 12:51:45,2011/11/15 09:21:13,185449,15000
10629,COMPLETE,A_APPROVED,2011/11/21 12:51:45,2011/11/15 09:21:13,185449,15000
10629,COMPLETE,A_ACTIVATED,2011/11/21 12:51:45,2011/11/15 09:21:13,185449,15000
112,COMPLETE,A_SUBMITTED,2011/11/15 08:29:34,2011/11/15 09:29:34,185452,7000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 08:29:35,2011/11/15 09:29:34,185452,7000
112,COMPLETE,A_PREACCEPTED,2011/11/15 08:30:16,2011/11/15 09:29:34,185452,7000
11189,COMPLETE,A_ACCEPTED,2011/11/15 08:43:09,2011/11/15 09:29:34,185452,7000
11189,COMPLETE,A_FINALIZED,2011/11/15 08:44:02,2011/11/15 09:29:34,185452,7000
11189,COMPLETE,A_CANCELLED,2011/11/22 09:02:35,2011/11/15 09:29:34,185452,7000
112,COMPLETE,A_SUBMITTED,2011/11/15 08:31:01,2011/11/15 09:31:01,185455,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 08:31:01,2011/11/15 09:31:01,185455,10000
112,COMPLETE,A_PREACCEPTED,2011/11/15 08:31:43,2011/11/15 09:31:01,185455,10000
11189,COMPLETE,A_ACCEPTED,2011/11/15 09:08:37,2011/11/15 09:31:01,185455,10000
11189,COMPLETE,A_FINALIZED,2011/11/15 09:11:53,2011/11/15 09:31:01,185455,10000
10629,COMPLETE,A_APPROVED,2011/11/24 12:12:43,2011/11/15 09:31:01,185455,10000
10629,COMPLETE,A_REGISTERED,2011/11/24 12:12:43,2011/11/15 09:31:01,185455,10000
10629,COMPLETE,A_ACTIVATED,2011/11/24 12:12:43,2011/11/15 09:31:01,185455,10000
112,COMPLETE,A_SUBMITTED,2011/11/15 08:37:36,2011/11/15 09:37:36,185458,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 08:37:36,2011/11/15 09:37:36,185458,15000
112,COMPLETE,A_PREACCEPTED,2011/11/15 08:38:18,2011/11/15 09:37:36,185458,15000
11119,COMPLETE,A_CANCELLED,2011/11/16 18:14:04,2011/11/15 09:37:36,185458,15000
112,COMPLETE,A_SUBMITTED,2011/11/15 08:46:19,2011/11/15 09:46:19,185461,5500
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 08:46:20,2011/11/15 09:46:19,185461,5500
112,COMPLETE,A_PREACCEPTED,2011/11/15 08:47:03,2011/11/15 09:46:19,185461,5500
10138,COMPLETE,A_ACCEPTED,2011/11/15 08:49:00,2011/11/15 09:46:19,185461,5500
10138,COMPLETE,A_FINALIZED,2011/11/15 08:49:27,2011/11/15 09:46:19,185461,5500
10138,COMPLETE,A_REGISTERED,2011/11/15 08:59:22,2011/11/15 09:46:19,185461,5500
10138,COMPLETE,A_APPROVED,2011/11/15 08:59:22,2011/11/15 09:46:19,185461,5500
10138,COMPLETE,A_ACTIVATED,2011/11/15 08:59:22,2011/11/15 09:46:19,185461,5500
112,COMPLETE,A_SUBMITTED,2011/11/15 09:13:41,2011/11/15 10:13:41,185464,50000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 09:13:42,2011/11/15 10:13:41,185464,50000
10910,COMPLETE,A_PREACCEPTED,2011/11/15 09:16:43,2011/11/15 10:13:41,185464,50000
10910,COMPLETE,A_ACCEPTED,2011/11/15 12:06:52,2011/11/15 10:13:41,185464,50000
10910,COMPLETE,A_FINALIZED,2011/11/15 12:08:48,2011/11/15 10:13:41,185464,50000
10972,COMPLETE,A_APPROVED,2011/12/20 10:08:06,2011/11/15 10:13:41,185464,50000
10972,COMPLETE,A_REGISTERED,2011/12/20 10:08:06,2011/11/15 10:13:41,185464,50000
10972,COMPLETE,A_ACTIVATED,2011/12/20 10:08:06,2011/11/15 10:13:41,185464,50000
112,COMPLETE,A_SUBMITTED,2011/11/15 09:14:08,2011/11/15 10:14:08,185467,20000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 09:14:08,2011/11/15 10:14:08,185467,20000
10910,COMPLETE,A_PREACCEPTED,2011/11/15 09:15:56,2011/11/15 10:14:08,185467,20000
11189,COMPLETE,A_ACCEPTED,2011/11/15 09:59:16,2011/11/15 10:14:08,185467,20000
11189,COMPLETE,A_FINALIZED,2011/11/15 10:00:13,2011/11/15 10:14:08,185467,20000
11200,COMPLETE,A_CANCELLED,2011/12/09 13:41:15,2011/11/15 10:14:08,185467,20000
112,COMPLETE,A_SUBMITTED,2011/11/15 09:31:45,2011/11/15 10:31:45,185470,5900
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 09:31:45,2011/11/15 10:31:45,185470,5900
10910,COMPLETE,A_PREACCEPTED,2011/11/15 09:34:02,2011/11/15 10:31:45,185470,5900
10910,COMPLETE,A_ACCEPTED,2011/11/15 09:36:16,2011/11/15 10:31:45,185470,5900
10910,COMPLETE,A_FINALIZED,2011/11/15 09:36:38,2011/11/15 10:31:45,185470,5900
10910,COMPLETE,A_DECLINED,2011/11/25 10:13:09,2011/11/15 10:31:45,185470,5900
112,COMPLETE,A_SUBMITTED,2011/11/15 10:01:57,2011/11/15 11:01:57,185473,7500
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:02:01,2011/11/15 11:01:57,185473,7500
112,COMPLETE,A_PREACCEPTED,2011/11/15 10:02:55,2011/11/15 11:01:57,185473,7500
11189,COMPLETE,A_ACCEPTED,2011/11/15 10:27:15,2011/11/15 11:01:57,185473,7500
11189,COMPLETE,A_FINALIZED,2011/11/15 10:31:18,2011/11/15 11:01:57,185473,7500
10138,COMPLETE,A_ACTIVATED,2011/11/28 11:56:52,2011/11/15 11:01:57,185473,7500
10138,COMPLETE,A_APPROVED,2011/11/28 11:56:52,2011/11/15 11:01:57,185473,7500
10138,COMPLETE,A_REGISTERED,2011/11/28 11:56:52,2011/11/15 11:01:57,185473,7500
112,COMPLETE,A_SUBMITTED,2011/11/15 10:05:50,2011/11/15 11:05:50,185476,1500
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:05:51,2011/11/15 11:05:50,185476,1500
10910,COMPLETE,A_DECLINED,2011/11/15 10:09:13,2011/11/15 11:05:50,185476,1500
112,COMPLETE,A_SUBMITTED,2011/11/15 10:17:49,2011/11/15 11:17:49,185479,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:17:49,2011/11/15 11:17:49,185479,15000
112,COMPLETE,A_PREACCEPTED,2011/11/15 10:18:25,2011/11/15 11:17:49,185479,15000
10910,COMPLETE,A_CANCELLED,2011/11/15 12:56:35,2011/11/15 11:17:49,185479,15000
112,COMPLETE,A_SUBMITTED,2011/11/15 10:19:28,2011/11/15 11:19:28,185482,17000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:19:28,2011/11/15 11:19:28,185482,17000
10931,COMPLETE,A_PREACCEPTED,2011/11/15 10:24:27,2011/11/15 11:19:28,185482,17000
10931,COMPLETE,A_ACCEPTED,2011/11/15 10:28:13,2011/11/15 11:19:28,185482,17000
10931,COMPLETE,A_FINALIZED,2011/11/15 10:30:22,2011/11/15 11:19:28,185482,17000
10138,COMPLETE,A_REGISTERED,2011/11/28 15:34:58,2011/11/15 11:19:28,185482,17000
10138,COMPLETE,A_APPROVED,2011/11/28 15:34:58,2011/11/15 11:19:28,185482,17000
10138,COMPLETE,A_ACTIVATED,2011/11/28 15:34:58,2011/11/15 11:19:28,185482,17000
112,COMPLETE,A_SUBMITTED,2011/11/15 10:24:27,2011/11/15 11:24:27,185485,14000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:24:28,2011/11/15 11:24:27,185485,14000
11169,COMPLETE,A_DECLINED,2011/11/15 10:32:43,2011/11/15 11:24:27,185485,14000
112,COMPLETE,A_SUBMITTED,2011/11/15 10:27:42,2011/11/15 11:27:42,185488,500
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:27:42,2011/11/15 11:27:42,185488,500
112,COMPLETE,A_PREACCEPTED,2011/11/15 10:28:19,2011/11/15 11:27:42,185488,500
10861,COMPLETE,A_CANCELLED,2011/11/16 18:21:56,2011/11/15 11:27:42,185488,500
112,COMPLETE,A_SUBMITTED,2011/11/15 10:33:31,2011/11/15 11:33:31,185491,3000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:33:32,2011/11/15 11:33:31,185491,3000
10910,COMPLETE,A_DECLINED,2011/11/15 10:49:07,2011/11/15 11:33:31,185491,3000
112,COMPLETE,A_SUBMITTED,2011/11/15 10:34:16,2011/11/15 11:34:16,185494,13000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:34:16,2011/11/15 11:34:16,185494,13000
112,COMPLETE,A_PREACCEPTED,2011/11/15 10:34:51,2011/11/15 11:34:16,185494,13000
11169,COMPLETE,A_CANCELLED,2011/11/15 10:49:47,2011/11/15 11:34:16,185494,13000
112,COMPLETE,A_SUBMITTED,2011/11/15 10:42:14,2011/11/15 11:42:14,185497,20000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:42:15,2011/11/15 11:42:14,185497,20000
10910,COMPLETE,A_DECLINED,2011/11/15 10:52:42,2011/11/15 11:42:14,185497,20000
112,COMPLETE,A_SUBMITTED,2011/11/15 10:42:34,2011/11/15 11:42:34,185500,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:42:34,2011/11/15 11:42:34,185500,10000
10910,COMPLETE,A_DECLINED,2011/11/15 10:54:10,2011/11/15 11:42:34,185500,10000
112,COMPLETE,A_SUBMITTED,2011/11/15 10:44:07,2011/11/15 11:44:07,185503,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:44:08,2011/11/15 11:44:07,185503,10000
112,COMPLETE,A_PREACCEPTED,2011/11/15 10:44:53,2011/11/15 11:44:07,185503,10000
10228,COMPLETE,A_DECLINED,2011/11/15 15:10:33,2011/11/15 11:44:07,185503,10000
112,COMPLETE,A_SUBMITTED,2011/11/15 10:47:13,2011/11/15 11:47:13,185506,25000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 10:47:14,2011/11/15 11:47:13,185506,25000
112,COMPLETE,A_PREACCEPTED,2011/11/15 10:47:57,2011/11/15 11:47:13,185506,25000
10932,COMPLETE,A_ACCEPTED,2011/11/15 12:13:37,2011/11/15 11:47:13,185506,25000
10932,COMPLETE,A_FINALIZED,2011/11/15 12:15:04,2011/11/15 11:47:13,185506,25000
10972,COMPLETE,A_REGISTERED,2011/11/23 15:21:30,2011/11/15 11:47:13,185506,25000
10972,COMPLETE,A_APPROVED,2011/11/23 15:21:30,2011/11/15 11:47:13,185506,25000
10972,COMPLETE,A_ACTIVATED,2011/11/23 15:21:30,2011/11/15 11:47:13,185506,25000
112,COMPLETE,A_SUBMITTED,2011/11/15 11:16:13,2011/11/15 12:16:13,185509,45000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 11:16:13,2011/11/15 12:16:13,185509,45000
11169,COMPLETE,A_PREACCEPTED,2011/11/15 12:17:48,2011/11/15 12:16:13,185509,45000
11189,COMPLETE,A_DECLINED,2011/11/15 12:40:01,2011/11/15 12:16:13,185509,45000
112,COMPLETE,A_SUBMITTED,2011/11/15 11:16:20,2011/11/15 12:16:20,185512,7000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 11:16:21,2011/11/15 12:16:20,185512,7000
112,COMPLETE,A_DECLINED,2011/11/15 11:17:26,2011/11/15 12:16:20,185512,7000
112,COMPLETE,A_SUBMITTED,2011/11/15 11:17:24,2011/11/15 12:17:24,185515,35000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 11:17:24,2011/11/15 12:17:24,185515,35000
10931,COMPLETE,A_PREACCEPTED,2011/11/15 11:20:17,2011/11/15 12:17:24,185515,35000
10931,COMPLETE,A_ACCEPTED,2011/11/15 11:20:50,2011/11/15 12:17:24,185515,35000
10931,COMPLETE,A_FINALIZED,2011/11/15 11:24:20,2011/11/15 12:17:24,185515,35000
10972,COMPLETE,A_REGISTERED,2011/12/02 08:02:22,2011/11/15 12:17:24,185515,35000
10972,COMPLETE,A_APPROVED,2011/12/02 08:02:22,2011/11/15 12:17:24,185515,35000
10972,COMPLETE,A_ACTIVATED,2011/12/02 08:02:22,2011/11/15 12:17:24,185515,35000
112,COMPLETE,A_SUBMITTED,2011/11/15 11:31:58,2011/11/15 12:31:58,185518,7000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 11:31:59,2011/11/15 12:31:58,185518,7000
11169,COMPLETE,A_PREACCEPTED,2011/11/15 12:22:28,2011/11/15 12:31:58,185518,7000
10912,COMPLETE,A_CANCELLED,2011/11/19 12:17:06,2011/11/15 12:31:58,185518,7000
112,COMPLETE,A_SUBMITTED,2011/11/15 11:34:09,2011/11/15 12:34:09,185521,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 11:34:10,2011/11/15 12:34:09,185521,5000
112,COMPLETE,A_DECLINED,2011/11/15 11:34:58,2011/11/15 12:34:09,185521,5000
112,COMPLETE,A_SUBMITTED,2011/11/15 11:41:40,2011/11/15 12:41:40,185524,17000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 11:41:41,2011/11/15 12:41:40,185524,17000
112,COMPLETE,A_PREACCEPTED,2011/11/15 11:42:18,2011/11/15 12:41:40,185524,17000
10931,COMPLETE,A_ACCEPTED,2011/11/15 11:49:38,2011/11/15 12:41:40,185524,17000
10931,COMPLETE,A_FINALIZED,2011/11/15 11:52:31,2011/11/15 12:41:40,185524,17000
10138,COMPLETE,A_APPROVED,2011/12/02 07:32:47,2011/11/15 12:41:40,185524,17000
10138,COMPLETE,A_ACTIVATED,2011/12/02 07:32:47,2011/11/15 12:41:40,185524,17000
10138,COMPLETE,A_REGISTERED,2011/12/02 07:32:47,2011/11/15 12:41:40,185524,17000
112,COMPLETE,A_SUBMITTED,2011/11/15 11:46:05,2011/11/15 12:46:05,185527,8000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 11:46:06,2011/11/15 12:46:05,185527,8000
10929,COMPLETE,A_DECLINED,2011/11/15 13:51:29,2011/11/15 12:46:05,185527,8000
112,COMPLETE,A_SUBMITTED,2011/11/15 11:51:27,2011/11/15 12:51:27,185530,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 11:51:28,2011/11/15 12:51:27,185530,10000
112,COMPLETE,A_DECLINED,2011/11/15 11:52:12,2011/11/15 12:51:27,185530,10000
112,COMPLETE,A_SUBMITTED,2011/11/15 12:00:43,2011/11/15 13:00:43,185533,60000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 12:00:44,2011/11/15 13:00:43,185533,60000
11169,COMPLETE,A_PREACCEPTED,2011/11/15 12:24:54,2011/11/15 13:00:43,185533,60000
11169,COMPLETE,A_DECLINED,2011/11/17 15:54:22,2011/11/15 13:00:43,185533,60000
112,COMPLETE,A_SUBMITTED,2011/11/15 12:28:11,2011/11/15 13:28:11,185536,30000
112,COMPLETE,A_PARTLYSUBMITTED,2011/11/15 12:28:12,2011/11/15 13:28:11,185536,30000
112,COMPLETE,A_PREACCEPTED,2011/11/15 12:28:53,2011/11/15 13:28:11,185536,30000
11202,COMPLETE,A_ACCEPTED,2011/11/16 10:56:18,2011/11/15 13:28:11,185536,30000
